,Unnamed: 0,product title,url,rating,price €,review_count,product
339,345,Anker Soundcore Liberty Air 2 Wireless Headphones Black,https://www.amazon.com/-/en/Anker-Soundcore-Liberty-Wireless-Headphones/dp/B07ZHDYH6P/ref=sr_1_280?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672556&s=ce-de&sr=1-280,4.3 / 5,69.99,3.969,Headphone
340,346,"Jelone Bluetooth Headphones In Ear, Noise Cancelling Earbuds, Bluetooth 5.0 Wireless Earphones with Intense Bass, with Built-in Microphone (2021 Upgrade) - White",https://www.amazon.com/-/en/Bluetooth-Headphones-Cancelling-Earphones-Microphone/dp/B095VRC9BZ/ref=sr_1_281?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672556&s=ce-de&sr=1-281,5.0 / 5,19.95,1.0,Headphone
341,347,"Umi. Essentials TWS Bluetooth 5.0 IPX7 W5s Wireless In-Ear Headphones for iPhone Samsung, Huawei with Patented Smart Metal Charging Case",https://www.amazon.com/-/en/Essentials-Bluetooth-Wireless-Headphones-Patented/dp/B07QGVPMLJ/ref=sr_1_282?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672556&s=ce-de&sr=1-282,4.1 / 5,29.99,8.229,Headphone
342,349,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg12_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_284_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672556%26s%3Dce-de%26sr%3D1-284-spons%26psc%3D1&qualifier=1625672556&id=5767177854129540&widgetName=sp_btf,4.3 / 5,31.99,95.0,Headphone
343,350,"OneOdio Over Ear Headphones with Cable, HiFi Studio Headphones with Hi-Res, 50 mm Driver, Sharp Port, Large Ear Cups, 6.35 & 3.5 mm Jack, Closed DJ Headphones for Podcast, Mobile Phone, PC (Pro 50)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg12_1?ie=UTF8&adId=A01030492S54G7K4K9W3Z&url=%2FOneOdio-Headphones-Studio-Hi-Res-Podcast%2Fdp%2FB07235LV4Q%2Fref%3Dsr_1_285_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672556%26s%3Dce-de%26sr%3D1-285-spons%26psc%3D1&qualifier=1625672556&id=5767177854129540&widgetName=sp_btf,4.5 / 5,42.99,1.215,Headphone
344,351,OneOdio Over Ear DJ Headphones with Share Port 6.35 mm & 3.5 Jack Closed HiFi Headphones with Cable Adapter Free Wired Headphone Studio Headphones for AMP Recording Monitoring,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg12_1?ie=UTF8&adId=A0047258OC1FLJKFQ2WZ&url=%2FOneOdio-Headphones-Headphone-Recording-Monitoring%2Fdp%2FB07Y8JQ1X2%2Fref%3Dsr_1_286_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672556%26s%3Dce-de%26sr%3D1-286-spons%26psc%3D1%26smid%3DA3DBTL0INHOBV0&qualifier=1625672556&id=5767177854129540&widgetName=sp_btf,4.4 / 5,29.99,297.0,Headphone
345,352,"Bluetooth Headphones in Ear, Headphones Wireless Bluetooth 5.0 Headset with Noise Cancelling, HD Stereo Deep Bass, 40H Playtime Quick Charge Wireless Sport Earphones IPX6 Waterproof Microphone",https://www.amazon.com/-/en/Bluetooth-Headphones-Cancelling-Waterproof-Microphone/dp/B093LC9MK9/ref=sr_1_287?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672556&s=ce-de&sr=1-287,4.6 / 5,39.99,9.0,Headphone
346,353,Bluetooth Kopfhörer Sport Aoslen Kabellos Kopfhörer In Ear Bluetooth 5.1 kopfhörer kabellos 36H IPX7 mit Mikrofon und Auto pairing Touch Control HiFi Ohrhörer Stereo LED Anzeige für iPhone und Android,https://www.amazon.com/-/en/DE-BE1030-Black/dp/B095GZND3Z/ref=sr_1_288?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672556&s=ce-de&sr=1-288,4.9 / 5,36.99,68.0,Headphone
347,354,"JSAUX iPhone Lightning to 3.5 mm Jack Adapter MFi Certified iPhone Headphone Adapter Lightning Aux Audio Adapter for iPhone 12/12 Pro/11/11 Pro/SE/8/7/6/8 Plus/7 Plus/6 Plus, All iOS Grey",https://www.amazon.com/-/en/iPhone-Lightning-Adapter-Certified-Headphone-gray/dp/B08HWYP6JT/ref=sr_1_289?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672556&s=ce-de&sr=1-289,4.5 / 5,13.99,319.0,Headphone
348,355,"Sennheiser RS 2000 wireless TV headphones, black",https://www.amazon.com/-/en/Sennheiser-RS-2000-wireless-headphones-Black/dp/B06XNNNVX6/ref=sr_1_290?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672556&s=ce-de&sr=1-290,4.4 / 5,128.99,2.433,Headphone
349,357,Sony MDR-EX110LP Deep Bass Earphones - Metallic Red,https://www.amazon.com/-/en/Sony-MDR-EX110LP-Deep-Bass-Earphones/dp/B00I3LUU3A/ref=sr_1_292?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672556&s=ce-de&sr=1-292,4.4 / 5,11.49,7.44,Headphone
350,358,Jabra Elite Wireless On-Ear Headphones,https://www.amazon.com/-/en/Jabra-Elite-Wireless-On-Ear-Headphones-Copper-Black/dp/B084DPVJR7/ref=sr_1_293?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672556&s=ce-de&sr=1-293,4.4 / 5,62.80,463.0,Headphone
351,359,"iClever Bluetooth Children's Headphones, Headphones for Children with MIC, Volume Control, Adjustable Headband, Foldable, Children's Headphones on Ear for iPad Tablet School",https://www.amazon.com/-/en/Bluetooth-Childrens-Headphones-Children-Adjustable-blue-red/dp/B08K36J95X/ref=sr_1_294?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672556&s=ce-de&sr=1-294,4.4 / 5,17.99,722.0,Headphone
352,360,HQMAX Bluetooth Wireless In-Ear Earphones,https://www.amazon.com/-/en/HQMAX-Bluetooth-Wireless-In-Ear-Earphones/dp/B0875PFVH2/ref=sr_1_289?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-289,4.5 / 5,16.99,44.0,Headphone
353,361,"Avantree HT41899 Dual Bluetooth 5.0 Wireless TV Headphones Set with Transmitter and Stand (Digital, Optical, AUX, PC USB), 40 Hours Wireless Headphones for TV Listening, Plug and Play, No Delay",https://www.amazon.com/-/en/Avantree-Bluetooth-Headphones-Transmitter-Listening-Black-red/dp/B08629R268/ref=sr_1_290?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-290,4.5 / 5,159.99,911.0,Headphone
354,362,GLANDU Bluetooth Headphones Wireless Earbuds Sports Earphones with Microphone Wireless Headphones in Ear Waterproof 40H Playtime Jogging Fitness Noise Reduction Headsets,https://www.amazon.com/-/en/Bluetooth-Headphones-Earphones-Microphone-Waterproof/dp/B094JCV8FS/ref=sr_1_291?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-291,4.4 / 5,20.99,41.0,Headphone
355,363,Sennheiser HD 280 Pro New,https://www.amazon.com/-/en/Sennheiser-HD-280-Pro-New/dp/B00IT0IHOY/ref=sr_1_292?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-292,4.6 / 5,99.00,4.432,Headphone
356,364,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg13_1?ie=UTF8&adId=A03222662IW1683QI9NGP&url=%2FA11%2Fdp%2FB085M31H37%2Fref%3Dsr_1_293_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672557%26s%3Dce-de%26sr%3D1-293-spons%26psc%3D1&qualifier=1625672557&id=8541378636498411&widgetName=sp_mtf,4.2 / 5,31.99,350.0,Headphone
357,365,Bose® SoundLink Around-Ear Wireless Headphones Single Black,https://www.amazon.com/-/en/SoundLink-Around-Ear-Wireless-Headphones-Single-Black/dp/B0117RGG8E/ref=sr_1_294?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-294,4.6 / 5,158.99,22.799,Headphone
358,366,Panasonic Bluetooth Headphones,https://www.amazon.com/-/en/RB-HF420BE-W-Panasonic-Bluetooth-Headphones-White/dp/B08F8HLK9M/ref=sr_1_295?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-295,4.3 / 5,31.90,228.0,Headphone
359,367,"Sony WH-1000XM3 Bluetooth Noise Canceling Headphones (30h battery, touch sensor, Headphones Connect App, quick charge function, Amazon Alexa) silver",https://www.amazon.com/-/en/WH-1000XM3-Bluetooth-Canceling-Headphones-function/dp/B07GDR2PH9/ref=sr_1_296?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-296,4.6 / 5,222.00,19.092,Headphone
360,368,"Fresh 'n Rebel On Ear Kopfhörer mit Kabel, 3,5-mm-Audiokabel mit Mikrofon & Fernbedienung, Leicht, Faltbar und Komfortabel - Caps 2 Misty Mint",https://www.amazon.com/-/en/3HP120MM/dp/B08K2J3MVX/ref=sr_1_297?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-297,3.9 / 5,29.99,34.0,Headphone
361,369,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg13_1?ie=UTF8&adId=A04623403ERVDJ1986FT0&url=%2FOneOdio-Studio-Headphones-Closed-Driver-light-blue%2Fdp%2FB08CXMW737%2Fref%3Dsr_1_298_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672557%26s%3Dce-de%26sr%3D1-298-spons%26psc%3D1&qualifier=1625672557&id=8541378636498411&widgetName=sp_mtf,4.4 / 5,33.99,26.046,Headphone
362,370,"LOBKIN Children's Headphones, Cat Ear Headphones with Luminous LED, Foldable Lightweight Headphones with 3.5 mm Audio Cable for Smartphone, Tablet, iPad, Laptop, Computer, MP3/4 (Purple+Pink)",https://www.amazon.com/-/en/Childrens-Headphones-Lightweight-Smartphone-Pink-Purple/dp/B08HCJL59X/ref=sr_1_299?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-299,4.4 / 5,16.49,1.259,Headphone
363,371,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/A11/dp/B085M31H37/ref=sr_1_300?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-300,4.2 / 5,31.99,350.0,Headphone
364,372,Sony WF-XB700 True Wireless EXTRA BASS™ Headphones (up to 18 Hours Battery Life with Charging Case Black,https://www.amazon.com/-/en/WF-XB700-Wireless-Headphones-Battery-Charging-Black/dp/B086LKXYMD/ref=sr_1_301?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-301,4.2 / 5,69.99,2.014,Headphone
365,373,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/Bluetooth-Headphones-Professional-Recording-Monitoring/dp/B07MTW4KNJ/ref=sr_1_302?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-302,4.4 / 5,39.99,5.685,Headphone
366,374,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg13_1?ie=UTF8&adId=A05618103T0TFEOAP1PGK&url=%2FBluetooth-Headphones-Professional-Recording-Monitoring%2Fdp%2FB07MTW4KNJ%2Fref%3Dsr_1_303_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672557%26s%3Dce-de%26sr%3D1-303-spons%26psc%3D1%26smid%3DA3GU22V9ST15N&qualifier=1625672557&id=8541378636498411&widgetName=sp_mtf,4.4 / 5,39.99,5.685,Headphone
367,375,"Monster Bluetooth Headphones iSport In-Ear Sports Headphones with Bluetooth 5.0, 10 Hours Playback, HD Microphone, IPX5 Water Protection Class, Magnetic Earbuds (Green)",https://www.amazon.com/-/en/Bluetooth-Headphones-Playback-Microphone-Protection/dp/B08N16842D/ref=sr_1_304?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-304,4.1 / 5,24.99,148.0,Headphone
368,376,Tebery Headphone Holder Headphone Stand Universal Wooden Holder Walnut Wood Headphone Stand Headphone Holder Gaming Headset Holder,https://www.amazon.com/-/en/Tebery-Headphone-Holder-Universal-Headset/dp/B07712VZ68/ref=sr_1_305?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-305,4.8 / 5,23.99,62.0,Headphone
369,377,HiFiMAN Arya Over-Ear Magnetic Adjustable Headphones,https://www.amazon.com/-/en/HiFiMAN-Over-Ear-Magnetic-Adjustable-Headphones/dp/B07K59HW9R/ref=sr_1_306?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-306,4.6 / 5,900.00,71.0,Headphone
370,378,JBL Live Pro+ TWS Wireless In-Ear Headphones with Noise Cancelling,https://www.amazon.com/-/en/Live-Wireless-Headphones-Noise-Cancelling-pink/dp/B08QVNSVK3/ref=sr_1_307?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-307,4.3 / 5,179.00,153.0,Headphone
371,379,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg13_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_308_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672557%26s%3Dce-de%26sr%3D1-308-spons%26psc%3D1&qualifier=1625672557&id=8541378636498411&widgetName=sp_btf,4.3 / 5,31.99,95.0,Headphone
372,380,"OneOdio Over Ear Headphones with Cable, HiFi Studio Headphones with Hi-Res, 50 mm Driver, Sharp Port, Large Ear Cups, 6.35 & 3.5 mm Jack, Closed DJ Headphones for Podcast, Mobile Phone, PC (Pro 50)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg13_1?ie=UTF8&adId=A01030492S54G7K4K9W3Z&url=%2FOneOdio-Headphones-Studio-Hi-Res-Podcast%2Fdp%2FB07235LV4Q%2Fref%3Dsr_1_309_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672557%26s%3Dce-de%26sr%3D1-309-spons%26psc%3D1&qualifier=1625672557&id=8541378636498411&widgetName=sp_btf,4.5 / 5,42.99,1.215,Headphone
373,381,OneOdio Over Ear DJ Headphones with Share Port 6.35 mm & 3.5 Jack Closed HiFi Headphones with Cable Adapter Free Wired Headphone Studio Headphones for AMP Recording Monitoring,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg13_1?ie=UTF8&adId=A0047258OC1FLJKFQ2WZ&url=%2FOneOdio-Headphones-Headphone-Recording-Monitoring%2Fdp%2FB07Y8JQ1X2%2Fref%3Dsr_1_310_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672557%26s%3Dce-de%26sr%3D1-310-spons%26psc%3D1%26smid%3DA3DBTL0INHOBV0&qualifier=1625672557&id=8541378636498411&widgetName=sp_btf,4.4 / 5,29.99,297.0,Headphone
374,383,JBL Tune Bluetooth Headphones,https://www.amazon.com/-/en/JBLT125TWSPIN-JBL-Tune-Bluetooth-Headphones-Pink/dp/B08FB32P2L/ref=sr_1_312?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-312,4.4 / 5,59.00,1.07,Headphone
375,384,"Denon AH-D5200 Premium Over Ear Headphones with Zebra Wood Earcups, Hi-Fi Headphones, Hi-Res Audio, 50 mm FreeEdge Driver",https://www.amazon.com/-/en/AH-D5200-Premium-Headphones-Earcups-FreeEdge/dp/B07HJF9TD4/ref=sr_1_313?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-313,4.6 / 5,399.00,91.0,Headphone
376,385,Sennheiser HD 350BT Wireless Foldable Headphones,https://www.amazon.com/-/en/Sennheiser-350BT-Wireless-Foldable-Headphones-White/dp/B083MMZ45K/ref=sr_1_314?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-314,4.3 / 5,71.90,1.796,Headphone
377,387,"Abafia Bluetooth Headphones, Sports Wireless Headphones, In-Ear Headset V5.0 with Built-in Microphone and Magnetic Design for iPhone XR/XS/Honor P30/P30 Pro/Galaxy S9/S8/Redmi (Black)",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Microphone-Magnetic/dp/B07SG8XDF6/ref=sr_1_316?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-316,3.9 / 5,17.49,1.718,Headphone
378,388,Light Noise-Cancelling Headphones Srhythm NC25 Over-Ear ANC Wireless Foldable with Dual 40 mm HD Woofer and Built-in Micro HiFi CVC6.0 NFC for All Devices with Bluetooth Circumaural matte black,https://www.amazon.com/-/en/Noise-Cancelling-Headphones-NC25-Bluetooth-Circumaural/dp/B07C8GM4H1/ref=sr_1_317?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-317,4.3 / 5,49.99,7.818,Headphone
379,389,"AKG Headphone, Headset, Headset for Samsung Galaxy S8 and S8 Plus, Black [eo-ig955]",https://www.amazon.com/-/en/Headphone-Headset-Samsung-Galaxy-eo-ig955-gray/dp/B0723CRV11/ref=sr_1_318?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672557&s=ce-de&sr=1-318,4.0 / 5,8.95,637.0,Headphone
380,391,"JBL Tune 700BT Over-Ear Headphones, Wireless Bluetooth Earphones with 27 Hours Battery Life for Music Streaming and Calling on the Go",https://www.amazon.com/-/en/Over-Ear-Headphones-Bluetooth-Earphones-Streaming-White/dp/B081461QDL/ref=sr_1_314?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-314,4.3 / 5,61.00,1.127,Headphone
381,392,Marshall Minor II Bluetooth Headphones Black,https://www.amazon.com/-/en/Marshall-Minor-Bluetooth-Headphones-Black/dp/B07J324ZCP/ref=sr_1_315?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-315,4.0 / 5,88.97,2.92,Headphone
382,393,"Blackview AirBuds 2 Bluetooth Headphones, TWS Headphones in Ear Bluetooth 5.0 Built-in Microphone and Type-C Charging Case, 25 Hours Battery Life, Touch Control for Android and iOS",https://www.amazon.com/-/en/Blackview-AirBuds-Bluetooth-Headphones-Microphone/dp/B08SGHKRQQ/ref=sr_1_316?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-316,5.0 / 5,24.99,62.0,Headphone
383,394,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg14_1?ie=UTF8&adId=A03222662IW1683QI9NGP&url=%2FA11%2Fdp%2FB085M31H37%2Fref%3Dsr_1_317_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672558%26s%3Dce-de%26sr%3D1-317-spons%26psc%3D1&qualifier=1625672558&id=4606191596251439&widgetName=sp_mtf,4.2 / 5,31.99,350.0,Headphone
384,395,Yatwin Bluetooth In-Ear Headphones - Wireless Magnetic and Neckband Sports Headphones,https://www.amazon.com/-/en/Yatwin-Bluetooth-Ear-Headphones-Wireless/dp/B07T95X4KW/ref=sr_1_318?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-318,4.3 / 5,28.99,1.291,Headphone
385,396,Sony MDR-EX15LP Earphones - Black,https://www.amazon.com/-/en/MDREX15LPB-AE-Sony-MDR-EX15LP-Earphones-Black/dp/B00I3LUQPW/ref=sr_1_319?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-319,4.2 / 5,7.99,10.592,Headphone
386,397,OneOdio Over Ear DJ Headphones with Share Port 6.35 mm & 3.5 Jack Closed HiFi Headphones with Cable Adapter Free Wired Headphone Studio Headphones for AMP Recording Monitoring,https://www.amazon.com/-/en/OneOdio-Headphones-Headphone-Recording-Monitoring/dp/B07Y8JQ1X2/ref=sr_1_320?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-320,4.4 / 5,29.99,297.0,Headphone
387,398,Samsung Headphones EHS64AVFWE Bulk White Sets -,https://www.amazon.com/-/en/Samsung-Headphones-EHS64AVFWE-Bulk-White/dp/B00F09BYP6/ref=sr_1_321?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-321,4.0 / 5,5.90,3.118,Headphone
388,399,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg14_1?ie=UTF8&adId=A04623403ERVDJ1986FT0&url=%2FOneOdio-Studio-Headphones-Closed-Driver-light-blue%2Fdp%2FB08CXMW737%2Fref%3Dsr_1_322_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672558%26s%3Dce-de%26sr%3D1-322-spons%26psc%3D1&qualifier=1625672558&id=4606191596251439&widgetName=sp_mtf,4.4 / 5,33.99,26.046,Headphone
389,400,Headphone Adapter Jacks 3.5 mm 1/8 Inch to 6.35 mm 1/4 Inch Jack Stereo Audio Adapter Plug for Headphones or Speakers,https://www.amazon.com/-/en/Headphone-Adapter-Stereo-Headphones-Speakers-gold/dp/B08L7WY5CB/ref=sr_1_323?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-323,4.4 / 5,4.99,60.0,Headphone
390,402,"QCY T1C Bluetooth Headphones Wireless In-Ear with Quick Charging Box, 25 Hours Runtime, HiFi Stereo, HD Microphone, IPX5 Waterproof Sports Earphones for All Smartphones, Black",https://www.amazon.com/-/en/Bluetooth-Headphones-Microphone-Waterproof-Smartphones-Black/dp/B089Y8BR2P/ref=sr_1_325?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-325,4.4 / 5,19.90,1.354,Headphone
391,403,Judneer Wireless.,https://www.amazon.com/-/en/Q31-Judneer-Wireless-New-Model/dp/B08GCKNQFR/ref=sr_1_326?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-326,4.3 / 5,29.99,426.0,Headphone
392,404,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg14_1?ie=UTF8&adId=A05618103T0TFEOAP1PGK&url=%2FBluetooth-Headphones-Professional-Recording-Monitoring%2Fdp%2FB07MTW4KNJ%2Fref%3Dsr_1_327_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672558%26s%3Dce-de%26sr%3D1-327-spons%26psc%3D1%26smid%3DA3GU22V9ST15N&qualifier=1625672558&id=4606191596251439&widgetName=sp_mtf,4.4 / 5,39.99,5.685,Headphone
393,406,"JBL Club Pro+ TWS waterproof, true wireless in-ear sports headphones with noise cancelling in black, up to 24 hours of music playback",https://www.amazon.com/-/en/waterproof-wireless-headphones-cancelling-playback-black/dp/B08FB2N9R7/ref=sr_1_329?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-329,4.2 / 5,159.99,604.0,Headphone
394,407,Bose Sport Earbuds - Fully Wireless In-Ear Headphones,https://www.amazon.com/-/en/Bose-Sport-Earbuds-Ear-Headphones-White/dp/B08CJFYBBZ/ref=sr_1_330?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-330,4.4 / 5,149.00,11.469,Headphone
395,408,"AzukiLife Headphones, Comfortable Headphones with Stereo Sound Earphones, Gaming Headphones with Microphone Volume Control, Tangle-Free Sports Earphones, for iPhone, Android, Laptop (Red)",https://www.amazon.com/-/en/AzukiLife-Headphones-Comfortable-Microphone-Tangle-Free/dp/B089NX54WD/ref=sr_1_331?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672558&s=ce-de&sr=1-331,4.1 / 5,16.88,104.0,Headphone
396,409,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg14_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_332_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672558%26s%3Dce-de%26sr%3D1-332-spons%26psc%3D1&qualifier=1625672558&id=4606191596251439&widgetName=sp_btf,4.3 / 5,31.99,95.0,Headphone
