,title,url,rating,price,review_count,product
1277,"PowerLocus Children's Headphones with Microphone, Bluetooth Over-Ear with 85 dB Volume Limit, Wireless Headphones with Cable, Foldable and Adjustable, Soft Ear Pads for Mobile Phones, Tablet",https://www.amazon.com/-/en/PowerLocus-Childrens-Headphones-Microphone-Adjustable/dp/B08QR91P8G/ref=sr_1_1050?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672586&s=ce-de&sr=1-1050,4.4 / 5,23.99,196.0,Headphones
1278,"Sennheiser Flex 5000 Digital Wireless Audio System for Headphones, Black",https://www.amazon.com/-/en/Sennheiser-Flex-5000-Wireless-Headphones/dp/B06XNNP2TJ/ref=sr_1_1051?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672586&s=ce-de&sr=1-1051,4.7 / 5,126.90,281.0,Headphones
1279,"Sleep Headphones Bluetooth 5.0, Music Headband Headphones with Ultra Thin Stereo Speakers Sleep Mask, Soft Headband Sports Headphones for Sleeping, Running, Yoga, Campaigns, Gifts",https://www.amazon.com/-/en/Headphones-Bluetooth-Headband-Speakers-Campaigns-gray/dp/B08RYX14YG/ref=sr_1_1052?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672586&s=ce-de&sr=1-1052,4.0 / 5,15.99,45.0,Headphones
1280,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg44_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_1053_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672586%26s%3Dce-de%26sr%3D1-1053-spons%26psc%3D1&qualifier=1625672586&id=8886312754068787&widgetName=sp_btf,4.3 / 5,31.99,95.0,Headphones
1281,"OneOdio Over Ear Headphones with Cable, HiFi Studio Headphones with Hi-Res, 50 mm Driver, Sharp Port, Large Ear Cups, 6.35 & 3.5 mm Jack, Closed DJ Headphones for Podcast, Mobile Phone, PC (Pro 50)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg44_1?ie=UTF8&adId=A01030492S54G7K4K9W3Z&url=%2FOneOdio-Headphones-Studio-Hi-Res-Podcast%2Fdp%2FB07235LV4Q%2Fref%3Dsr_1_1054_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672586%26s%3Dce-de%26sr%3D1-1054-spons%26psc%3D1&qualifier=1625672586&id=8886312754068787&widgetName=sp_btf,4.5 / 5,42.99,1.2,Headphones
1282,Lightning Headphones MFi Certified Earbuds Compatible with iPhone 12 / 11 Pro Max iPhone X XS Max XR iPhone 7 / 8 Plus with Microphone Controller (Palovue-EarflowPlusR),https://www.amazon.com/-/en/Headphones-Compatible-Microphone-Controller-Palovue-EarflowPlusR/dp/B08R9JSVQG/ref=sr_1_1055?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672586&s=ce-de&sr=1-1055,4.3 / 5,20.99,102.0,Headphones
1283,"Dual Headphone Holder, Klearlook Three 360° Rotating Elements with Built-in Clips for Headphone Cable, Space-saving Holder for Clamping Under the Table White",https://www.amazon.com/-/en/Headphone-Klearlook-Rotating-Elements-Space-saving/dp/B08TQPPJ12/ref=sr_1_1056?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672586&s=ce-de&sr=1-1056,4.7 / 5,15.99,1.1,Headphones
1284,"SOUNDPEATS Q Bluetooth 5.0 Wireless Headphones, In-Ear Headphones, True Wireless Sports Earphones for Wireless Charging with 4-mic 10 mm Driver Touch Control Volume+ Conferencing Calls, USB Type-C Charging, White",https://www.amazon.com/-/en/SOUNDPEATS-Bluetooth-Headphones-Earphones-Conferencing/dp/B08M95H1YY/ref=sr_1_1057?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672586&s=ce-de&sr=1-1057,4.5 / 5,39.99,2.3,Headphones
1286,"BronaGrand Aeroplane Headphone Adaptor, Pack of 4, Airline Flight Adaptor, Airplane Flight Adapter for Headphones, Golden Plated 3.5 mm Socket",https://www.amazon.com/-/en/BronaGrand-Aeroplane-Headphone-Airplane-Headphones/dp/B081CQ5VRQ/ref=sr_1_1059?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672586&s=ce-de&sr=1-1059,5.0 / 5,7.99,1.0,Headphones
1287,"Bluetooth Headphones, Ifecco Bluetooth Headset Wireless Ear Pads Headphones, Stereo Headset Sport Earphones Compatible with All Popular Smartphones/Tablets/Notebooks (Black)",https://www.amazon.com/-/en/Bluetooth-Headphones-Earphones-Compatible-Smartphones/dp/B08PFFRP8X/ref=sr_1_1060?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672586&s=ce-de&sr=1-1060,4.3 / 5,19.99,969.0,Headphones
1288,"Sony WI-XB400B Wireless In-Ear Headphones (Built-in Voice Assistant, Neckband Design, Bluetooth 5.0, NFC, Headset with Microphone for Phone & PC / Laptop) Black",https://www.amazon.com/-/en/WI-XB400B-Headphones-Assistant-Bluetooth-Microphone-black/dp/B07X1TDTQB/ref=sr_1_1061?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672586&s=ce-de&sr=1-1061,4.4 / 5,41.99,2.0,Headphones
1289,"HUAWEI Freebuds 4i, Ceramic White, Otter CT030",https://www.amazon.com/-/en/HUAWEI-Freebuds-Ceramic-White-Otter/dp/B08XVWP97W/ref=sr_1_1062?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672586&s=ce-de&sr=1-1062,4.3 / 5,73.50,76.0,Headphones
1290,"WANFEI Bone Sound Headphones, Bluetooth 5.0 Wireless Bone Conduction Headphones, Open Ear Sport Headphones, Wireless Headphones BT Headphones with Microphone for Sports Listening Cycling Running Gym",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg45_1?ie=UTF8&adId=A09399823PDKVJRCN31ME&url=%2FHeadphones-Bluetooth-Conduction-Microphone-Listening%2Fdp%2FB09441PRLQ%2Fref%3Dsr_1_1057_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672587%26s%3Dce-de%26sr%3D1-1057-spons%26psc%3D1%26smid%3DA3RSW9V6LIC7TE&qualifier=1625672587&id=4320644759291646&widgetName=sp_atf_next,4.1 / 5,42.99,1.5,Headphones
1291,"HUAWEI Freebuds 4i, Ceramic White, Otter CT030",https://www.amazon.com/-/en/HUAWEI-Freebuds-Ceramic-White-Otter/dp/B08XVWP97W/ref=sr_1_1058?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1058,4.3 / 5,73.50,76.0,Headphones
1292,"QC35 QC35 II Ear Pads Replacement Ear Pads for Bose Quietcomfort 35/35ii/25/15, QC2 AE2/AE2i/AE2w, SoundLink/SoundTrue Around-Ear Headphones with Premium Memory Foam & Protein Leather (Grey)",https://www.amazon.com/-/en/QC35-Replacement-Bose-Quietcomfort-Around-Ear-gray/dp/B0885Q5Y4Y/ref=sr_1_1059?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1059,4.7 / 5,15.93,436.0,Headphones
1293,LIAM & DAAN Urban In-Ear Headphones EP Power Bass LD Keramik Design High Class Model 2019 Optimised Noise Cancelling,https://www.amazon.com/-/en/Headphones-Keramik-Design-Optimised-Cancelling/dp/B07PY79WN7/ref=sr_1_1060?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1060,4.4 / 5,15.06,90.0,Headphones
1294,"Lifebee Bluetooth Headphones in Ear, Wireless Bluetooth 5.0 Headset for Women with Noise Cancelling, 25H Playtime, HD Stereo Deep Bass Wireless Running Earphones IPX7 Waterproof Microphone",https://www.amazon.com/-/en/Bluetooth-Headphones-Cancelling-Waterproof-Microphone-Pink/dp/B095745QSN/ref=sr_1_1061?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1061,4.5 / 5,35.99,47.0,Headphones
1295,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg45_1?ie=UTF8&adId=A03222662IW1683QI9NGP&url=%2FA11%2Fdp%2FB085M31H37%2Fref%3Dsr_1_1062_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672587%26s%3Dce-de%26sr%3D1-1062-spons%26psc%3D1&qualifier=1625672587&id=4320644759291646&widgetName=sp_mtf,4.2 / 5,31.99,350.0,Headphones
1296,"Avantree Bluetooth Neckband Headphones for TV PC, 20 Hours Magnetic Wireless Earphones with Micro, No Delay, Compatible with iPhone Mobile Phones Music & Calls, Lightweight & Comfortable - NB16",https://www.amazon.com/-/en/Bluetooth-Headphones-Compatible-Lightweight-Comfortable-black/dp/B07DWWXZQ5/ref=sr_1_1063?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1063,4.0 / 5,39.99,1.6,Headphones
1297,beyerdynamic DTX 300p On-Ear Headphones with Microphone Mic Suitable For Apple iPod / iPad / Smartphone Black,https://www.amazon.com/-/en/beyerdynamic-Headphones-Microphone-Suitable-Smartphone/dp/B008XXUYO8/ref=sr_1_1064?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1064,3.5 / 5,29.95,22.0,Headphones
1299,"Mein HERZ Pack of 3 Wall Hanger Hooks, Foldable Wall Mount Headphones Headset Holder, Coat Hook, Aluminium Alloy Wall Hanger Hook for Home, with Screws, Max Load 20 kg 【3 Colours】",https://www.amazon.com/-/en/Foldable-Headphones-Headset-Aluminium-Colours%E3%80%91/dp/B08DCWD3LL/ref=sr_1_1066?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1066,4.7 / 5,11.99,52.0,Headphones
1300,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg45_1?ie=UTF8&adId=A04623403ERVDJ1986FT0&url=%2FOneOdio-Studio-Headphones-Closed-Driver-light-blue%2Fdp%2FB08CXMW737%2Fref%3Dsr_1_1067_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672587%26s%3Dce-de%26sr%3D1-1067-spons%26psc%3D1&qualifier=1625672587&id=4320644759291646&widgetName=sp_mtf,4.4 / 5,33.99,26.0,Headphones
1301,Genuine Samsung Galaxy S6 S6 Edge A6 S5 S4 White EO-EG920BW (GH59-14338A),https://www.amazon.com/-/en/Genuine-Samsung-Galaxy-EO-EG920BW-GH59-14338A-White/dp/B00WV0SZH2/ref=sr_1_1068?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1068,4.1 / 5,4.99,2.8,Headphones
1302,"PowerLocus Children's Headphones Bluetooth with 85 dB Volume Limitation, Foldable with Carry Case, Headphones Over Ear Wireless and Cable with Microphone, Micro SD Mode for Mobile Phone, PC, Tablet",https://www.amazon.com/-/en/PowerLocus-Childrens-Headphones-Limitation-Microphone/dp/B089T4TX74/ref=sr_1_1069?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1069,4.5 / 5,23.99,1.0,Headphones
1303,"Panasonic RP-HJE125 ErgoFit In Ear Wired Earphones with 3 Sizes of Ear Buds, 10 Hz - 24 kHz, 1.1 m Cable Single purple",https://www.amazon.com/-/en/Panasonic-RP-HJE125-ErgoFit-Wired-Earphones-purple/dp/B00DVHNKZ6/ref=sr_1_1070?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1070,4.4 / 5,9.08,19.8,Headphones
1304,Replacement Foam Earpads 6 PACK for Sennheiser PX100 / PMX100 / PMX 60 II / PMX200 / PX200 / PXC150 / PXC250 / Sony MDR 410 / Panasonic / Philips Also Compatible With Most Other Headphones / Earphones / Headsets (50mm Black) EP-10,https://www.amazon.com/-/en/Replacement-Sennheiser-Panasonic-Compatible-Headphones/dp/B0073VA3VA/ref=sr_1_1071?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1071,4.4 / 5,2.75,1.0,Headphones
1305,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg45_1?ie=UTF8&adId=A05618103T0TFEOAP1PGK&url=%2FBluetooth-Headphones-Professional-Recording-Monitoring%2Fdp%2FB07MTW4KNJ%2Fref%3Dsr_1_1072_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672587%26s%3Dce-de%26sr%3D1-1072-spons%26psc%3D1%26smid%3DA3GU22V9ST15N&qualifier=1625672587&id=4320644759291646&widgetName=sp_mtf,4.4 / 5,39.99,5.7,Headphones
1306,"Rpanle Bluetooth Headphones in Ear, Wireless Headphones, Bluetooth Earphones with Microphone Stereo Deep Bass, USB-C Quick Charge, 20 Hours, In-Ear Headphones Bluetooth 5.0 for All Smartphones (Black)",https://www.amazon.com/-/en/Bluetooth-Headphones-Earphones-Microphone-Smartphones/dp/B092ZR2WZD/ref=sr_1_1073?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1073,4.4 / 5,13.99,10.0,Headphones
1307,"Huawei FreeBuds 4i Wireless Bluetooth Headphones with Active Noise Cancellation, Fast Charge, 22 Hours Runtime, Red",https://www.amazon.com/-/en/FreeBuds-Wireless-Bluetooth-Headphones-Cancellation/dp/B08YP2GQ9L/ref=sr_1_1074?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1074,4.5 / 5,98.18,9.0,Headphones
1308,Avantree ME12 Sport Headphones Wired with Microphone,https://www.amazon.com/-/en/Avantree-Sport-Headphones-Wired-Microphone/dp/B08D6S6NNW/ref=sr_1_1075?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1075,4.3 / 5,19.99,789.0,Headphones
1309,"HolyHigh Wireless Earbuds in Ear, Wireless Earphones with Deep Bass IPX8 Waterproof Bluetooth Earbuds",https://www.amazon.com/-/en/HolyHigh-Wireless-Earphones-Waterproof-Bluetooth/dp/B08MTC3Y97/ref=sr_1_1076?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1076,4.5 / 5,42.99,321.0,Headphones
1310,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg45_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_1077_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672587%26s%3Dce-de%26sr%3D1-1077-spons%26psc%3D1&qualifier=1625672587&id=4320644759291646&widgetName=sp_btf,4.3 / 5,31.99,95.0,Headphones
1311,"OneOdio Over Ear Headphones with Cable, HiFi Studio Headphones with Hi-Res, 50 mm Driver, Sharp Port, Large Ear Cups, 6.35 & 3.5 mm Jack, Closed DJ Headphones for Podcast, Mobile Phone, PC (Pro 50)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg45_1?ie=UTF8&adId=A01030492S54G7K4K9W3Z&url=%2FOneOdio-Headphones-Studio-Hi-Res-Podcast%2Fdp%2FB07235LV4Q%2Fref%3Dsr_1_1078_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672587%26s%3Dce-de%26sr%3D1-1078-spons%26psc%3D1&qualifier=1625672587&id=4320644759291646&widgetName=sp_btf,4.5 / 5,42.99,1.2,Headphones
1312,Beats Studio3 Wireless Over-Ear Headphones,https://www.amazon.com/-/en/Beats-Studio3-Wireless-Over-Ear-Headphones/dp/B08529DT8N/ref=sr_1_1079?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1079,4.6 / 5,189.95,3.7,Headphones
1313,Dali - IO-4 headphones - Wireless/Bluetooth - Battery life: 60 hours - Built-in microphone - Soundproof - Three controls - Colour: black,https://www.amazon.com/-/en/Dali-headphones-Built-microphone-Soundproof/dp/B07YYC3YKQ/ref=sr_1_1080?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1080,4.3 / 5,285.99,42.0,Headphones
1314,"Minuswire Bluetooth 5.0 Wireless Headphones, Waterproof Stereo Wireless Earphones, Deep Bass In-Ear Headset with 24 Hours Playtime Built-in Microphone Smart Touch Control Work/Sport/Music",https://www.amazon.com/-/en/Minuswire-Bluetooth-Headphones-Waterproof-Microphone/dp/B08CC2QCH6/ref=sr_1_1081?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1081,4.2 / 5,19.99,36.0,Headphones
1315,"Bluetooth Headphones Over Ear, Multi-Way HiFi Headphones Wireless with Mic, 20 Hours Playtime, Lightweight Headphones without Cable for Children/Adults, Wireless Headphones for Sports Music Mobile Phone/PC/Laptop TV (Black)",https://www.amazon.com/-/en/Bluetooth-Headphones-Multi-Way-Wireless-Lightweight/dp/B07P9Q5DB2/ref=sr_1_1082?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1082,4.3 / 5,29.99,201.0,Headphones
1316,"Bluetooth Headphones Over Ear, Wireless Foldable Headset with HiFi Sound Noise Cancelling, Protein Ear Pads, Wireless Headphones, Built-in Microphone for Mobile Phones / Laptops & PC",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Cancelling-Microphone/dp/B0914N2PC5/ref=sr_1_1083?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1083,4.3 / 5,19.99,969.0,Headphones
1317,Marshall Mid Bluetooth On-Ear Headphones - Black,https://www.amazon.com/-/en/Marshall-Mid-Bluetooth-Ear-Headphones/dp/B01MCY4UYM/ref=sr_1_1084?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1084,4.4 / 5,109.99,2.6,Headphones
1318,"Prtukyt Bluetooth Headphones Over Ear, Wireless HiFi Stereo Bluetooth 5.0 Wireless Foldable Headset with HD Microphone, Supports Micro SD/TF Playback for iOS/Android/PC",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Foldable-Microphone-pink/dp/B08Z72Y2YD/ref=sr_1_1085?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1085,4.5 / 5,19.99,8.0,Headphones
1319,"JLab Audio Rewind Wireless Retro Headphones, Bluetooth Headphones with 12 Hours Battery Life, Custom EQ3 Sound, On-Ear Headphones with Microphone and One-Touch Music Control, Cool Look from 80s/90s, Black",https://www.amazon.com/-/en/Wireless-Headphones-Bluetooth-Microphone-One-Touch-black/dp/B07BTL786T/ref=sr_1_1086?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672587&s=ce-de&sr=1-1086,4.2 / 5,23.99,4.2,Headphones
1320,"WANFEI Bone Sound Headphones, Bluetooth 5.0 Wireless Bone Conduction Headphones, Open Ear Sport Headphones, Wireless Headphones BT Headphones with Microphone for Sports Listening Cycling Running Gym",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg46_1?ie=UTF8&adId=A09399823PDKVJRCN31ME&url=%2FHeadphones-Bluetooth-Conduction-Microphone-Listening%2Fdp%2FB09441PRLQ%2Fref%3Dsr_1_1081_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672588%26s%3Dce-de%26sr%3D1-1081-spons%26psc%3D1%26smid%3DA3RSW9V6LIC7TE&qualifier=1625672588&id=8087012928817711&widgetName=sp_atf_next,4.1 / 5,42.99,1.5,Headphones
1321,"LUDOS Ultra headphones - in-ear headphone cable, headphones with microphone, crystal clear sound, balanced highs and lows, new memory foam, durable cable, bass, volume control.",https://www.amazon.com/-/en/LUDOS-Ultra-headphones-ear-microphone/dp/B08LZP4F3R/ref=sr_1_1082?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&sr=1-1082,4.3 / 5,15.97,10.9,Headphones
1322,"JBL Live 500BT wireless over-ear headphones - Bluetooth earphones with 30 hours of battery life and Alexa integration - listen to music, stream and make calls on the go, blue",https://www.amazon.com/-/en/Live-500BT-wireless-over-ear-headphones/dp/B07N9DSG7G/ref=sr_1_1083?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&sr=1-1083,4.5 / 5,89.00,3.0,Headphones
1324,"Bluetooth Over-Ear Headphones Pink, Sendowtek Girls Cat Ear Headphones with LED Light Foldable Stereo Headphones Wireless Headphones Headsets for Children with Microphone, Micro SD/TF for Tablet/PC/TV",https://www.amazon.com/-/en/Bluetooth-Over-Ear-Headphones-Sendowtek-Microphone-rose/dp/B08T65GXYT/ref=sr_1_1085?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&sr=1-1085,4.1 / 5,19.71,18.0,Headphones
1325,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg46_1?ie=UTF8&adId=A03222662IW1683QI9NGP&url=%2FA11%2Fdp%2FB085M31H37%2Fref%3Dsr_1_1086_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672588%26s%3Dce-de%26sr%3D1-1086-spons%26psc%3D1&qualifier=1625672588&id=8087012928817711&widgetName=sp_mtf,4.2 / 5,31.99,350.0,Headphones
1326,XCESSOR (S) 7 Pairs (14 Pcs) Silicone Replacement Earbuds Small Size Replacement Earbuds for Popular In-Ear Headphones.Black/Red,https://www.amazon.com/-/en/XCESSOR-Silicone-Replacement-Earbuds-Headphones-Black-black-red/dp/B07DJ5X81T/ref=sr_1_1087?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&sr=1-1087,4.2 / 5,6.99,2.0,Headphones
1327,JBL Tune 660 BTNC On-Ear Active Noise Cancelling Headphones - JBL Pure Bass Sound - Via Bluetooth or Cable Connection - White,https://www.amazon.com/-/en/Tune-Active-Noise-Cancelling-Headphones-White/dp/B08QV449DB/ref=sr_1_1088?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&sr=1-1088,5.0 / 5,86.99,1.0,Headphones
1328,"Children's Unicorn Bluetooth Headphones, Girls Wireless Headphones Cat Ear with Microphone, 85 dB Volume Limited, Birthday/Halloween/Christmas/Back School Gifts",https://www.amazon.com/-/en/Childrens-Bluetooth-Headphones-Microphone-Halloween/dp/B08QCR618Q/ref=sr_1_1089?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&sr=1-1089,4.1 / 5,30.98,12.0,Headphones
1329,"Taipow Bluetooth Headphones, Wireless Headphones with Stereo Sound Bluetooth 5.0 Headset, Wireless In-Ear Earphones with Microphone and Mini Portable Charging Case - Blue",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Earphones-Microphone/dp/B08C7PF665/ref=sr_1_1090?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&sr=1-1090,4.2 / 5,24.74,116.0,Headphones
1330,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg46_1?ie=UTF8&adId=A04623403ERVDJ1986FT0&url=%2FOneOdio-Studio-Headphones-Closed-Driver-light-blue%2Fdp%2FB08CXMW737%2Fref%3Dsr_1_1091_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672588%26s%3Dce-de%26sr%3D1-1091-spons%26psc%3D1&qualifier=1625672588&id=8087012928817711&widgetName=sp_mtf,4.4 / 5,33.99,26.0,Headphones
1331,XCESSOR (S/M/L) 6 Pairs (12 Pcs) Silicone Replacement Earbuds S/M/L Size Earbuds Replacement Earbuds for Popular In-Ear Headphones Black/Blue,https://www.amazon.com/-/en/XCESSOR-Silicone-Replacement-Earbuds-Headphones-black-blue/dp/B07DJ511TY/ref=sr_1_1092?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&sr=1-1092,4.2 / 5,7.99,2.0,Headphones
1332,"Wireless Headphones, Over Ear Bluetooth Wireless Headphones, HiFi Stereo Foldable Wireless Headphone, Supports Micro SD/TF FM (for iPhone/Samsung/iPad/PC)",https://www.amazon.com/-/en/Wireless-Headphones-Bluetooth-Foldable-Headphone-Rose-Gold-White/dp/B089ZWPYHZ/ref=sr_1_1093?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&smid=AO0T468ASZE1R&sr=1-1093,4.3 / 5,20.39,1.7,Headphones
1333,QCY T2 In-Ear Sports Headphones - Bluetooth 5.0 In-ear .,https://www.amazon.com/-/en/QCY-Ear-Sports-Headphones-ear/dp/B07PRFW5HC/ref=sr_1_1094?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&sr=1-1094,4.0 / 5,19.90,965.0,Headphones
1334,LAMA Bluetooth Headphones 5.1 Waterproof Touch Earbuds In-Ear Sport Headset Wireless Earphones with Charging Box Microphone for Windows OS Android Phone Samsung Huawei Moto HTC Sony etc. Black,https://www.amazon.com/-/en/Bluetooth-Headphones-Waterproof-Earphones-Microphone/dp/B07X1VSYJN/ref=sr_1_1095?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672588&s=ce-de&sr=1-1095,3.9 / 5,23.99,31.0,Headphones
1335,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg46_1?ie=UTF8&adId=A05618103T0TFEOAP1PGK&url=%2FBluetooth-Headphones-Professional-Recording-Monitoring%2Fdp%2FB07MTW4KNJ%2Fref%3Dsr_1_1096_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672588%26s%3Dce-de%26sr%3D1-1096-spons%26psc%3D1%26smid%3DA3GU22V9ST15N&qualifier=1625672588&id=8087012928817711&widgetName=sp_mtf,4.4 / 5,39.99,5.7,Headphones
